File Path,Prompt,Class Name,Predicted Text,Prompt ID,Number of Shots
data/test/photo/IMP-1914-05-30-a-i0005.jpg,<image>An image of,photo,An image of a woman in a white dress with a black collar and a black hat. She is wearing a black,1,0
data/test/photo/IMP-1943-02-06-a-i0003_2.jpg,<image>An image of,photo,An image of a German Panzer Division in action during the Battle of Stalingrad.<|endofchunk|>,1,0
data/test/photo/IMP-1956-04-24-a-i0007.jpg,<image>An image of,photo,An image of a house destroyed by fire.<|endofchunk|>,1,0
data/test/photo/EXP-2004-11-04-a-i0200.jpg,<image>An image of,photo,An image of a man speaking into a microphone. He is wearing a suit and glasses.<|endofchunk|>,1,0
data/test/photo/EXP-1998-10-09-a-i0256.jpg,<image>An image of,photo,An image of a man wearing a racing helmet.<|endofchunk|>,1,0
data/test/photo/EXP-1964-05-26-a-i0222.jpg,<image>An image of,photo,An image of the procession of the procession of the procession of the procession of the procession of the procession of the procession,1,0
data/test/photo/IMP-2013-04-30-a-i0141.jpg,<image>An image of,photo,An image of the front cover of the French edition of the book.<|endofchunk|>,1,0
data/test/photo/EXP-1937-02-20-a-i0144.jpg,<image>An image of,photo,"An image of a woman holding a sword and a shield, with a ship in the background.<|endofchunk|>",1,0
data/test/photo/EXP-2001-10-30-a-i0026.jpg,<image>An image of,photo,An image of the boat<|endofchunk|>,1,0
data/test/photo/IMP-1940-02-08-a-i0008.jpg,<image>An image of,photo,An image of a man and a woman standing in the snow. The woman is wearing a fur coat and the man,1,0
data/test/photo/IMP-1926-08-25-a-i0008.jpg,<image>An image of,photo,An image of View of the City of New Orleans from the Mississippi River by Anonymous<|endofchunk|>,1,0
data/test/photo/IMP-2016-04-04-a-i0034.jpg,<image>An image of,photo,An image of a woman voting in a polling station.<|endofchunk|>,1,0
data/test/photo/IMP-1938-12-15-a-i0014.jpg,<image>An image of,photo,An image of the Christmas lights in the 1930s.<|endofchunk|>,1,0
data/test/photo/EXP-1996-09-10-a-i0259.jpg,<image>An image of,photo,An image of Steven Spielberg<|endofchunk|>,1,0
data/test/photo/IMP-1929-08-23-a-i0002.jpg,<image>An image of,photo,An image of a man pointing to a sign in a shop window.<|endofchunk|>,1,0
data/test/photo/LCE-1956-11-16-a-i0030.jpg,<image>An image of,photo,An image of Bill Bowerman<|endofchunk|>,1,0
data/test/photo/IMP-1965-04-20-a-i0007.jpg,<image>An image of,photo,An image of Peter Beardsley<|endofchunk|>,1,0
data/test/photo/IMP-1940-08-06-a-i0014.jpg,<image>An image of,photo,An image of Portrait of a man<|endofchunk|>,1,0
data/test/photo/EXP-1989-07-29-a-i0029.jpg,<image>An image of,photo,An image of a smiling young man. He is wearing a white T-shirt and a black baseball cap.<|endofchunk|>,1,0
data/test/photo/IMP-1958-01-03-a-i0117.jpg,<image>An image of,photo,"An image of the city of Caracas, Venezuela, in the early 1970s.<|endofchunk|>",1,0
data/test/photo/EXP-1930-08-27-a-i0004.jpg,<image>An image of,photo,An image of a group of men standing in front of a flag.<|endofchunk|>,1,0
data/test/photo/IMP-1972-11-23-a-i0328.jpg,<image>An image of,photo,An image of a man and a woman on skis.<|endofchunk|>,1,0
data/test/photo/IMP-1985-11-11-a-i0143.jpg,<image>An image of,photo,An image of John Lennon<|endofchunk|>,1,0
data/test/photo/GDL-1995-11-18-a-i0107.jpg,<image>An image of,photo,An image of a poster for the opening of the exhibition 'Genève' at the Palais des Beaux,1,0
data/test/photo/EXP-1937-04-29-a-i0053.jpg,<image>An image of,photo,An image of The Great Pyramid of Giza<|endofchunk|>,1,0
data/test/photo/IMP-1940-02-21-a-i0005.jpg,<image>An image of,photo,An image of British soldiers marching in the snow.<|endofchunk|>,1,0
data/test/photo/EXP-1946-03-15-a-i0147.jpg,<image>An image of,photo,"An image of the D-Day invasion of Normandy, France, on June 6, 1944.<|endofchunk|>",1,0
data/test/photo/IMP-1968-08-23-a-i0248.jpg,<image>An image of,photo,An image of a rugby match.<|endofchunk|>,1,0
data/test/photo/IMP-1989-08-16-a-i0106.jpg,<image>An image of,photo,An image of Usain Bolt<|endofchunk|>,1,0
data/test/photo/IMP-1959-03-13-a-i0169.jpg,<image>An image of,photo,An image of a man in a suit standing in front of a car with a man in a suit standing next to,1,0
data/test/photo/IMP-2008-10-13-a-i0075.jpg,<image>An image of,photo,An image of a drummer playing a snare drum.<|endofchunk|>,1,0
data/test/photo/EXP-1999-12-02-a-i0140.jpg,<image>An image of,photo,An image of a man driving a car with a horse on the back.<|endofchunk|>,1,0
data/test/photo/IMP-2008-02-13-a-i0010.jpg,<image>An image of,photo,An image of a woman standing in front of a building. She is wearing a long black coat and is leaning against,1,0
data/test/photo/EXP-1995-06-24-a-i0240.jpg,<image>An image of,photo,An image of a cyclist on a road bike.<|endofchunk|>,1,0
data/test/photo/EXP-1953-08-18-a-i0007.jpg,<image>An image of,photo,"An image of a woman standing in front of a tree in a white wedding dress, holding a bouquet of flowers",1,0
data/test/photo/EXP-1970-05-04-a-i0007.jpg,<image>An image of,photo,An image of an armoured personnel carrier (APC)<|endofchunk|>,1,0
data/test/photo/EXP-1935-06-11-a-i0006.jpg,<image>An image of,photo,An image of Hitler addressing the Reichstag<|endofchunk|>,1,0
data/test/photo/EXP-1958-06-30-a-i0012.jpg,<image>An image of,photo,An image of a group of people standing in front of a plane.<|endofchunk|>,1,0
data/test/photo/LCE-1977-12-20-a-i0030.jpg,<image>An image of,photo,An image of 'Au Beau Troubadour' by Henri de Toulouse-Lautrec<|endofchunk|>,1,0
data/test/photo/IMP-2008-09-16-a-i0309.jpg,<image>An image of,photo,An image of the official match ball used during the World Cup in Mexico.<|endofchunk|>,1,0
data/test/photo/IMP-1930-01-08-a-i0004.jpg,<image>An image of,photo,An image of King George V of the United Kingdom of Great Britain and Ireland<|endofchunk|>,1,0
data/test/photo/EXP-2015-07-13-a-i0127.jpg,<image>An image of,photo,An image of Serbian President Aleksandar Vucic (C) being surrounded by protesters during a rally in,1,0
data/test/photo/EXP-1967-04-24-a-i0127.jpg,<image>An image of,photo,An image of Jean-Paul Belmondo taken from the French newspaper L'Humanité on the day of his,1,0
data/test/photo/EXP-1987-10-22-a-i0509.jpg,<image>An image of,photo,An image of a car being pushed over by a crane.<|endofchunk|>,1,0
data/test/photo/IMP-2016-05-31-a-i0193.jpg,<image>An image of,photo,An image of a player wearing a yellow jersey and black shorts. He is wearing a black headband. He is,1,0
data/test/photo/IMP-1929-08-10-a-i0004.jpg,<image>An image of,photo,An image of a man sitting at a desk. He is wearing a black suit and a white shirt. He is,1,0
data/test/photo/IMP-1965-04-03-a-i0361.jpg,<image>An image of,photo,An image of John Lennon taken from the cover of the Beatles' Anthology album.<|endofchunk|>,1,0
data/test/photo/GDL-1970-05-21-a-i0034.jpg,<image>An image of,photo,"An image of Still life with a vase, a bottle and a pair of shoes by George Bellows<|endofchunk|>",1,0
data/test/photo/IMP-2008-06-02-a-i0067.jpg,<image>An image of,photo,An image of a crowd of people at a festival.<|endofchunk|>,1,0
data/test/photo/GDL-1979-05-08-a-i0045.jpg,<image>An image of,photo,"An image of Dr. Robert E. Larson, who was a member of the Board of Trustees of the University",1,0
data/test/photo/IMP-1948-05-05-a-i0044.jpg,<image>An image of,photo,An image of a woman wearing a hat with flowers in her hair.<|endofchunk|>,1,0
data/test/photo/JDG-1995-03-30-a-i0189.jpg,<image>An image of,photo,An image of The Man Who Came to Dinner (1931)<|endofchunk|>,1,0
data/test/photo/JDG-1909-11-09-a-i0050.jpg,<image>An image of,photo,An image of the head and shoulders of a man with a moustache. He is wearing a dark suit and,1,0
data/test/photo/EXP-2010-07-14-a-i0108.jpg,<image>An image of,photo,An image of the characters from Toy Story<|endofchunk|>,1,0
data/test/photo/IMP-2009-05-04-a-i0182.jpg,<image>An image of,photo,An image of a man in a suit and glasses standing in front of a hockey rink.<|endofchunk|>,1,0
data/test/photo/IMP-2002-12-28-a-i0029.jpg,<image>An image of,photo,An image of a man standing in front of a cash register.<|endofchunk|>,1,0
data/test/photo/GDL-1955-07-23-a-i0002.jpg,<image>An image of,photo,An image of Chateau de Chenonceau<|endofchunk|>,1,0
data/test/photo/IMP-1969-01-25-a-i0104.jpg,<image>An image of,photo,An image of a group of children sitting at a table.<|endofchunk|>,1,0
data/test/photo/EXP-1945-12-13-a-i0079.jpg,<image>An image of,photo,An image of Candlesticks and candelabra<|endofchunk|>,1,0
data/test/photo/EXP-2015-02-05-a-i0115.jpg,<image>An image of,photo,An image of a person smoking a joint<|endofchunk|>,1,0
data/test/photo/JDG-1936-12-30-a-i0033.jpg,<image>An image of,photo,An image of a row of stretchers in use during the First World War.<|endofchunk|>,1,0
data/test/photo/IMP-1931-02-18-a-i0004.jpg,<image>An image of,photo,"An image of General Sir John Moore, K.C.B., K.C.M.G., D",1,0
data/test/photo/IMP-1935-05-23-a-i0005.jpg,<image>An image of,photo,An image of a crowd of people carrying boxes of food.<|endofchunk|>,1,0
data/test/photo/EXP-2008-10-10-a-i0155.jpg,<image>An image of,photo,An image of Rory McIlroy<|endofchunk|>,1,0
data/test/photo/EXP-2010-02-01-a-i0162.jpg,<image>An image of,photo,An image of Jean-Pierre Papin<|endofchunk|>,1,0
data/test/photo/JDG-1959-09-30-a-i0045.jpg,<image>An image of,photo,An image of the aftermath of the 1906 San Francisco Earthquake and Fire.<|endofchunk|>,1,0
data/test/photo/EXP-1932-04-08-a-i0060.jpg,<image>An image of,photo,An image of a man in a suit and a woman in a dress.<|endofchunk|>,1,0
data/test/photo/IMP-2006-06-27-a-i0272.jpg,<image>An image of,photo,An image of people in raincoats and umbrellas<|endofchunk|>,1,0
data/test/photo/IMP-1983-03-10-a-i0177.jpg,<image>An image of,photo,"An image of a group of women sitting on a park bench, with a baby carriage in the background.<|endofchunk|>",1,0
data/test/photo/IMP-2003-08-30-a-i0229.jpg,<image>An image of,photo,An image of Peter Beardsley playing for Crystal Palace against Manchester United in the 1999 FA Cup Final at Wem,1,0
data/test/photo/LCE-1983-10-04-a-i0034.jpg,<image>An image of,photo,An image of a disabled person in a wheelchair at a disabled person's fair.<|endofchunk|>,1,0
data/test/photo/EXP-1996-11-16-a-i0042.jpg,<image>An image of,photo,An image of a woman looking at a display of jewelry.<|endofchunk|>,1,0
data/test/photo/EXP-1936-06-20-a-i0103.jpg,<image>An image of,photo,An image of the Cabinet meeting at Buckingham Palace<|endofchunk|>,1,0
data/test/photo/LCE-1969-02-14-a-i0005.jpg,<image>An image of,photo,An image of the castle in the early 1900s.<|endofchunk|>,1,0
data/test/photo/EXP-1967-05-05-a-i0062.jpg,<image>An image of,photo,An image of a bus in Moscow in the 1970s.<|endofchunk|>,1,0
data/test/photo/EXP-2010-03-27-a-i0274.jpg,<image>An image of,photo,"An image of the cast of the film The Great Gatsby, from left to right: Tobey Magu",1,0
data/test/photo/IMP-2009-03-21-a-i0313.jpg,<image>An image of,photo,An image of the cast of the movie 'The Bourne Ultimatum'<|endofchunk|>,1,0
data/test/photo/IMP-1963-09-05-a-i0007.jpg,<image>An image of,photo,An image of the crash site of the Cessna. (Photo courtesy of the National Transportation Safety Board)<|endofchunk|>,1,0
data/test/photo/IMP-1982-07-02-a-i0242.jpg,<image>An image of,photo,An image of a man and a woman standing next to each other in front of a black background. The man is,1,0
data/test/photo/GDL-1989-04-08-a-i0200.jpg,<image>An image of,photo,An image of a man climbing a ladder on the roof of a building.<|endofchunk|>,1,0
data/test/photo/EXP-1931-12-17-a-i0121.jpg,<image>An image of,photo,"An image of Mitsuo Fuchida, the founder of the Japanese Self-Defense Forces, from the",1,0
data/test/photo/GDL-1982-12-02-a-i0053.jpg,<image>An image of,photo,An image of a CT scanner in use.<|endofchunk|>,1,0
data/test/photo/EXP-2000-09-13-a-i0271.jpg,<image>An image of,photo,An image of Paul et Martin Laciga from the Stamps of the World collection.<|endofchunk|>,1,0
data/test/photo/IMP-1976-03-11-a-i0063.jpg,<image>An image of,photo,"An image of a woman in a black dress, holding a ball in her hand.<|endofchunk|>",1,0
data/test/photo/GDL-1967-01-16-a-i0140.jpg,<image>An image of,photo,"An image of a crowd of people, all in black and white, with their hands raised in the air.<|endofchunk|>",1,0
data/test/photo/EXP-2007-07-26-a-i0207.jpg,<image>An image of,photo,An image of the late Sir Peter Bazalgette<|endofchunk|>,1,0
data/test/photo/EXP-2014-12-16-a-i0190.jpg,<image>An image of,photo,An image of a meeting of the Commission for the Protection of the Rights of Persons with Disabilities (CPR,1,0
data/test/photo/EXP-1995-11-24-a-i0048.jpg,<image>An image of,photo,"An image of the author, Sir Terry Pratchett<|endofchunk|>",1,0
data/test/photo/EXP-1929-08-09-a-i0096.jpg,<image>An image of,photo,An image of the pier in the 1930s.<|endofchunk|>,1,0
data/test/photo/JDG-1992-09-07-a-i0165.jpg,<image>An image of,photo,"An image of a mother and child in the streets of Belfast, Northern Ireland, during the Troubles<|endofchunk|>",1,0
data/test/photo/IMP-1915-11-10-a-i0006_2.jpg,<image>An image of,photo,An image of The Gallipoli landings from The Illustrated London News.<|endofchunk|>,1,0
data/test/photo/IMP-1973-02-06-a-i0033.jpg,<image>An image of,photo,An image of a car parked on a snowy street.<|endofchunk|>,1,0
data/test/photo/EXP-1977-07-23-a-i0116.jpg,<image>An image of,photo,"An image of a woman in a wheelchair holding a bouquet of flowers, surrounded by a group of people.<|endofchunk|>",1,0
data/test/graph/GDL-1989-04-17-a-i0064_2.jpg,<image>An image of,graph,An image of the Morgan Stanley International Index<|endofchunk|>,1,0
data/test/graph/EXP-1911-12-09-a-i0115.jpg,<image>An image of,graph,An image of a graph showing the number of deaths from the plague in France during the Black Death in 1348.,1,0
data/test/graph/GDL-1989-04-17-a-i0064.jpg,<image>An image of,graph,An image of the Morgan Stanley Capital International (MSCI) Index<|endofchunk|>,1,0
data/test/graph/EXP-1912-02-02-a-i0108.jpg,<image>An image of,graph,"An image of a graph showing the number of deaths per 100,000 people in the United States from 1918-19",1,0
data/test/graph/EXP-1923-03-21-a-i0095.jpg,<image>An image of,graph,An image of a graph showing the number of hours of sleep per day.<|endofchunk|>,1,0
data/test/graph/EXP-1913-04-28-a-i0115.jpg,<image>An image of,graph,An image of a graph showing the number of deaths per day in the United States during the 1918 influenza pandemic.<|endofchunk|>,1,0
data/test/graph/EXP-1903-11-30-a-i0052.jpg,<image>An image of,graph,An image of a graph showing the number of deaths per day in Italy during World War II.<|endofchunk|>,1,0
data/test/graph/EXP-1908-07-09-a-i0073_2.jpg,<image>An image of,graph,An image of a graph showing the number of children born in a given year. The vertical axis is the number of,1,0
data/test/graph/GDL-1996-02-01-a-i0256.jpg,<image>An image of,graph,An image of the Dow Jones Industrial Average<|endofchunk|>,1,0
data/test/graph/JDG-1976-01-09-a-i0041.jpg,<image>An image of,graph,An image of a stock chart.<|endofchunk|>,1,0
data/test/graph/EXP-1935-03-04-a-i0105.jpg,<image>An image of,graph,An image of a graph showing the number of days in a year that the planet Mars is visible to the naked eye,1,0
data/test/graph/EXP-1903-12-16-a-i0044.jpg,<image>An image of,graph,An image of a graph showing the number of deaths per day in Italy during World War II.<|endofchunk|>,1,0
data/test/graph/EXP-1921-08-31-a-i0070.jpg,<image>An image of,graph,"An image of a graph showing the number of deaths per 100,000 people in the United States from 1918 to 1920",1,0
data/test/graph/EXP-1915-02-26-a-i0072.jpg,<image>An image of,graph,"An image of a graph showing the number of deaths per 100,000 people in the United States from 1918 to 1920",1,0
data/test/graph/EXP-1923-08-21-a-i0071.jpg,<image>An image of,graph,"An image of a graph showing the number of deaths per 100,000 people in the United States from 1918 to 1920",1,0
data/test/graph/GDL-1979-10-09-a-i0095.jpg,<image>An image of,graph,An image of the Dow Jones Industrial Average (DJIA) and the Standard & Poor's 500 (SP500),1,0
data/test/graph/EXP-1913-11-07-a-i0100.jpg,<image>An image of,graph,An image of a bar graph showing the number of bars in a row.<|endofchunk|>,1,0
data/test/graph/EXP-1912-11-26-a-i0106.jpg,<image>An image of,graph,An image of a graph showing the number of deaths per day in France during the first year of the Franco-Pr,1,0
data/test/graph/EXP-1962-11-21-a-i0136.jpg,<image>An image of,graph,An image of a graph showing the number of days in a month.<|endofchunk|>,1,0
data/test/graph/IMP-1994-10-29-a-i0103.jpg,<image>An image of,graph,An image of the Swiss Market Index<|endofchunk|>,1,0
data/test/graph/EXP-1945-04-05-a-i0192.jpg,<image>An image of,graph,An image of the Mars Orbiter Laser Altimeter (MOLA) instrument on the Mars Global Survey,1,0
data/test/graph/EXP-1913-09-08-a-i0104.jpg,<image>An image of,graph,"An image of a graph showing the number of deaths per 100,000 people in the United States from 1918 to 1920",1,0
data/test/graph/EXP-1948-05-28-a-i0189.jpg,<image>An image of,graph,An image of a thermometer showing the temperature in degrees Celsius and in degrees Fahrenheit.<|endofchunk|>,1,0
data/test/graph/JDG-1907-09-14-a-i0064.jpg,<image>An image of,graph,An image of a graph of the circumference of a circle.<|endofchunk|>,1,0
data/test/graph/EXP-1923-03-16-a-i0102.jpg,<image>An image of,graph,An image of a graph showing the number of days in a month.<|endofchunk|>,1,0
data/test/graph/EXP-1936-05-22-a-i0112.jpg,<image>An image of,graph,An image of a graph showing the number of deaths per day during the 1918-1919 influenza pandemic.<|endofchunk|>,1,0
data/test/graph/JDG-1997-05-01-a-i0235.jpg,<image>An image of,graph,An image of the FTSE 100 and the FTSE 250<|endofchunk|>,1,0
data/test/graph/GDL-1979-02-05-a-i0102.jpg,<image>An image of,graph,An image of the U.S. unemployment rate from the Bureau of Labor Statistics.<|endofchunk|>,1,0
data/test/graph/EXP-1916-01-19-a-i0064.jpg,<image>An image of,graph,An image of a graph showing the temperature of a room in degrees Fahrenheit.<|endofchunk|>,1,0
data/test/graph/JDG-1908-10-10-a-i0031.jpg,<image>An image of,graph,An image of a graph showing the number of days in a month.<|endofchunk|>,1,0
data/test/graph/EXP-1920-10-02-a-i0159.jpg,<image>An image of,graph,An image of a graph showing the number of deaths in the United States from 1918 to 1920.<|endofchunk|>,1,0
data/test/graph/EXP-1913-02-21-a-i0127.jpg,<image>An image of,graph,An image of a graph showing the number of deaths from cholera in the United States from 1849 to 1850.,1,0
data/test/graph/EXP-1970-01-17-a-i0061.jpg,<image>An image of,graph,An image of a graph showing the number of deaths from the Spanish flu in the United States in 1918.<|endofchunk|>,1,0
data/test/graph/EXP-1951-01-29-a-i0116.jpg,<image>An image of,graph,An image of a thermometer<|endofchunk|>,1,0
data/test/graph/EXP-1931-10-26-a-i0101_2.jpg,<image>An image of,graph,An image of a graph showing the number of days in a month.<|endofchunk|>,1,0
data/test/graph/EXP-1918-02-08-a-i0068.jpg,<image>An image of,graph,An image of Table 1 from the report of the Commission of Enquiry into the Condition of the Indian Population in the,1,0
data/test/drawing/JDG-1966-05-31-a-i0021.jpg,<image>An image of,drawing,An image of Shoes<|endofchunk|>,1,0
data/test/drawing/EXP-1988-07-13-a-i0007.jpg,<image>An image of,drawing,An image of Mr. G. J. McLean who was killed in a road accident in the early hours of,1,0
data/test/drawing/IMP-1911-01-14-a-i0027.jpg,<image>An image of,drawing,An image of Flying Pigeons by George Petty<|endofchunk|>,1,0
data/test/drawing/EXP-1932-07-26-a-i0078.jpg,<image>An image of,drawing,An image of a 1920s dress pattern.<|endofchunk|>,1,0
data/test/drawing/EXP-1990-11-26-a-i0245.jpg,<image>An image of,drawing,An image of Jane Austen<|endofchunk|>,1,0
data/test/drawing/IMP-1981-02-18-a-i0085_4.jpg,<image>An image of,drawing,An image of the USS Constitution<|endofchunk|>,1,0
data/test/drawing/IMP-1906-12-16-a-i0013.jpg,<image>An image of,drawing,An image of a wolf.<|endofchunk|>,1,0
data/test/drawing/GDL-1966-04-22-a-i0067.jpg,<image>An image of,drawing,An image of Portrait of a Woman by Henri Matisse<|endofchunk|>,1,0
data/test/drawing/IMP-1904-04-09-a-i0002_3.jpg,<image>An image of,drawing,An image of Vue de la gare de l'Independance<|endofchunk|>,1,0
data/test/drawing/EXP-1957-12-06-a-i0008.jpg,<image>An image of,drawing,An image of a flying saucer<|endofchunk|>,1,0
data/test/drawing/IMP-1929-10-16-a-i0005.jpg,<image>An image of,drawing,An image of the Titanic from the Illustrated London News.<|endofchunk|>,1,0
data/test/drawing/IMP-1910-05-01-a-i0094_10.jpg,<image>An image of,drawing,An image of a woman wearing a long-sleeved jacket.<|endofchunk|>,1,0
